OBJECTID,SITE_NAME,OWNERSHIP,PROTECTION,TYPECODE,DISTRICT,ACRES,ADDRESS,ZonAgg,TypeLong,OS_Own_Jur,OS_Mngmnt,POS,PA,ShapeSTArea,ShapeSTLength
942,Dixwell Street Playlot,City of Boston,,3,Jamaica Plain,,17 Dixwell Street,Residential District,"Parks, Playgrounds & Athletic Fields",,DND,N,X,4149.403809,267.003274
943,Puopolo Playground,City of Boston,A97/Ch91/WPA,3,Central Boston,2.09019,521 Commercial Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,95836.13355,1454.891003
944,Boston State Hospital Campus,Commonwealth of Massachusetts, ,3,Mattapan,17.69, ,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,Private,N,X,770574.5134,4519.76629
945,State Public Health Campus,Commonwealth of Massachusetts, ,3,Mattapan,11.81, ,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X,514243.1631,6658.574267
946,Olmsted Green Park,Private,,3,Mattapan,0.09,,Special District,"Parks, Playgrounds & Athletic Fields",,Private,N,X,3823.852539,256.634303
947,Franklin Park Zoo Parking/DCR ,Commonwealth of Massachusetts,A97,7,Mattapan,31, ,Institutional District,"Parks, Playgrounds & Athletic Fields",DCR,DCR,X,,1350371.386,5900.623134
948,South Street BHA Play Area,BHA, ,3,Jamaica Plain,0.1, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,BHA,N,X,4177.435547,308.59251
949,Manning Schoolyard,City of Boston,,3,Jamaica Plain,0.22,,,"Parks, Playgrounds & Athletic Fields",,BPS,N,X,9740.527832,534.166182
950,Stony Brook Reservation II,Commonwealth of Massachusetts,A97,2,West Roxbury,141.89, ,Residential District,"Parkways, Reservations & Beaches",DCR, ,X,X,6183225.73,25848.48895
951,Salvation Army Field,Private, ,3,Dorchester,1.48, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL,Private,N, ,64656.64893,1139.394123
952,Channel Center Park,City of Boston,A97,3,South Boston,1.61,,Special District,"Parks, Playgrounds & Athletic Fields",BPRD,Private,X,X,70030.31445,1074.444467
953,Fort Point Channel Harborwalk,Private,CAT Mit,1,South Boston,2.16, ,Industrial District,"Malls, Squares & Plazas",NULL, ,N,X,61587.94312,4651.120003
954,Rolling Bridge Park,MassDOT,CAT Mit,1,South Boston,1.05, ,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X,45934.21753,2247.595015
955,Fourth Street Park,Commonwealth of Massachusetts,CAT Mit,1,South Boston,0.66,,Industrial District,"Malls, Squares & Plazas",,,N,X,28715.7959,1294.614912
956,Stony Brook Commons Park,Private,,3,Roslindale,1.53,390 Blue Ledge Drive,Residential District,"Parks, Playgrounds & Athletic Fields",,,N,,66604.64429,1129.207481
957,Franklin Park,City of Boston,A97/WPA/NRHP,3,Roxbury,392.16,143 Seaver St.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,17082410.23,36183.76407
958,Q Park,Private,Mitigation,3,South Boston,0.6,29 Stillings Street,Industrial District,"Parks, Playgrounds & Athletic Fields",,,N,X,26110.56934,648.754887
959,Charlesgate I,Commonwealth of Massachusetts,A97,2,Back Bay/Beacon Hill,6.52,"Btwn Storrow Dr, Mass Pike, Charlesgate East & Charlesgate West",Residential District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,287205.3545,9307.360807
960,Adams Park,City of Boston,A97,3,Roslindale,0.7,Opposite 4228 Washington,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,30714.70239,815.034434
961,Arnold Arboretum,City of Boston,A97/GPOD/WPA,3,Jamaica Plain,224.26,Opposite 376 Arborway Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,Private,X,X,9768623.906,21745.99665
962,Soldiers Field,Private, ,3,Allston-Brighton,61.969251, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, ,2682458.542,10870.59671
963,YMCA Athletic Field,Private, ,3,Roxbury,2.34, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, ,101971.2935,1364.883483
964,Higginson Schoolyard,City of Boston,,3,Roxbury,0.346191, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X,18216.2749,557.074598
965,Windsor School Athletic Field,Private, ,3,Fenway/Kenmore,1.37, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, ,59819.07813,1016.70511
966,Almont Park/Hunt Playground,City of Boston,A97,3,Mattapan,17.045617, ,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,791322.6909,4019.77683
967,"St. Augustine""s Park",Private,,1,South Boston,0.11,,,"Malls, Squares & Plazas",,Private,N,X,4850.095703,297.116959
968,Mt. Vernon Street Plaza,Massport, ,3,Charlestown,0.15, ,Residential District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X,6403.001709,416.482534
969,Austin & Main Plaza,BRA, ,1,Charlestown,0.12, ,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X,5205.652832,284.64939
970,Pope John Paul II Park I,Commonwealth of Massachusetts,A97/ACEC/WPA,2,Dorchester,70, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,3049258.857,19791.31875
971,Port Norfolk Park,Commonwealth of Massachusetts,A97/ACEC/WPA,2,Dorchester,12.72, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,554291.3911,5824.87969
972,Neponset River Reservation II,MBTA, ,2,Dorchester,0.78,,Open Space District,"Parkways, Reservations & Beaches",NULL,DCR,N,X,34133.18164,1471.461565
973,Pope John Paul II Park II,MBTA, ,2,Dorchester,0.33,,Open Space District,"Parkways, Reservations & Beaches",NULL,DCR,N,X,14444.5918,876.32113
974,Neponset River Reservation I,Commonwealth of Massachusetts,A97/WPA/ACEC,2,Multi-District,183.32, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,7985634.986,86742.56883
975,West Link Park,Commonwealth of Massachusetts,A97/WPA/Ch91,2,Dorchester,3.43, ,Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,156272.6553,2389.349078
976,Carson Beach,Commonwealth of Massachusetts,A97,2,South Boston,24.732078, ,Open Space District,"Parkways, Reservations & Beaches",DCR, ,X,X,1073525.358,13119.94149
977,Commercial Point,Commonwealth of Massachusetts,LWCF/97/WPA/91,2,Dorchester,2.38, ,Special District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,103732.6443,2049.230582
978,Charles River Reservation,Commonwealth of Massachusetts,A97/Ch91/WPA,2,Multi-District,171.69, ,Open Space District,"Parkways, Reservations & Beaches",DCR,DCR,X,X,7478778.363,165863.6426
979,Medford Street Corridor I,Massport, ,7,Charlestown,6.85, , ,"Parks, Playgrounds & Athletic Fields",NULL, ,N, ,298192.9731,10369.02615
980,Forbes Street Playground,City of Boston,A97,3,Jamaica Plain,0.09, ,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,3970.392334,259.269669
981,Union Park Street Playground,Boston Water & Sewer Commission,Lease,3,South End,0.41, ,Special District,"Parks, Playgrounds & Athletic Fields",BPRD, ,N,X,17848.90332,576.866325
982,Porzio Park II,City of Boston,,3,East Boston,0.14,,,"Parks, Playgrounds & Athletic Fields",,,N,X,6206.199219,451.199765
983,Porzio Park,City of Boston,A97/WPA/Ch91,3,East Boston,1.658402,14 Jeffries Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,BPRD,X,X,102871.0935,2300.382785
984,West Roxbury Quarry,Private, ,6,West Roxbury,60.17, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL, ,N, ,2620879.041,8298.742369
985,Roxbury Latin Schl Athletic Fields,Private, ,3,West Roxbury,38.5, ,Institutional District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, ,1677064.281,10721.73412
986,Shaw Woods I,City of Boston,,6,West Roxbury,0.72,,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,,,N,X,31150.17737,1207.522485
987,Shaw Woods II,Private, ,6,West Roxbury,72.95, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL,NULL,N,X,3177896.385,16368.99726
988,Ross Playground,City of Boston,A97,3,Hyde Park,13.040389,130 Westminster Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,571686.0808,3061.944008
989,Canterbury I,City of Boston, ,6,Roslindale,1.24, ,Residential District,Urban Wilds & Natural Areas,NULL, ,N, ,53854.73901,1389.625936
990,Canterbury II,Private,,3,Roslindale,3.8,,Conservation Protection Subdistrict,"Parks, Playgrounds and Athletic Fields",,,N,,165642.9302,1959.157568
991,Canterbury III,Private,,3,Roslindale,0.64,,Residential District,"Parks, Playgrounds and Athletic Fields",,,N,,27706.48291,950.714345
992,Rowe Street Woods,BRA,,6,Roslindale,2.64,,Residential District,Urban Wilds & Natural Areas,,,N,,114796.6116,1808.706548
993,Mt. Hope Cemetery,City of Boston,Ch114S7/A97,4,Roslindale,125.04,355 Walk Hill Str.,Residential District,Cemeteries & Burying Grounds,BPRD, ,X,X,5446665.492,11508.67543
994,Calvary Cemetery,Private, ,4,Roslindale,47.23, ,Residential District,Cemeteries & Burying Grounds,NULL,Private,N, ,2057490.756,6324.036098
995,New Calvary Cemetery,Private, ,4,Mattapan,54.373368, ,Open Space District,Cemeteries & Burying Grounds,NULL,Private,N, ,2589305.86,7540.607638
996,Savin Hill Park,City of Boston,A97,3,Dorchester,8.294682,Opposite 124 Grampian Way,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,361100.1511,2665.610799
997,Southwest Corridor Park,MBTA, ,2,Multi-District,47.68, ,Industrial District,"Parkways, Reservations & Beaches",NULL,DCR,N,X,2076803.931,53060.37561
998,Pendergast Preventorium,Private,WPA,6,Mattapan,6.812379, ,Residential District,Urban Wilds & Natural Areas,NULL,n/a,N, ,284361.468,2456.589651
999,Orton Field,City of Boston,,3,South Boston,0.95, ,Residential District,"Parks, Playgrounds & Athletic Fields",, ,N,X,41356.72583,994.309859
